#BLTrackFile example Gaussian beam in a uniform focusing channel
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-1.19767 0.895641 673.469 -1.10296 -0.326452 180.314 2.6037 13 80 1 0 1
-2.00166 0.453036 673.469 -6.60994 0.0784811 182.859 2.59408 13 81 1 0 1
-1.31237 -1.16037 673.469 -5.62357 0.774649 181.225 2.60005 13 82 1 0 1
-0.300731 1.29457 673.469 -3.23644 -0.337011 179.588 2.6063 13 83 1 0 1
-2.31402 -0.13558 673.469 -8.72965 0.169673 184.465 2.58815 13 84 1 0 1
-0.447476 0.949274 673.469 -3.1034 -0.701555 177.871 2.61279 13 85 1 0 1
-1.33581 1.70868 673.469 -4.0782 -0.737371 179.996 2.60471 13 86 1 0 1
-1.67594 0.242183 673.469 -5.31082 -0.143188 179.483 2.60651 13 87 1 0 1
-3.04206 -0.6014 673.469 -4.80603 0.449347 177.299 2.61485 13 88 1 0 1
-3.0789 -0.206688 673.469 -2.73621 0.557144 180.998 2.60112 13 89 1 0 1
-1.70515 0.0854778 673.469 -3.59724 1.22301 180.889 2.60146 13 90 1 0 1
-3.19238 -1.62149 673.469 -5.68887 -0.0553475 181.316 2.59972 13 91 1 0 1
-4.02279 0.449759 673.469 -5.17234 0.101465 176.753 2.61693 13 92 1 0 1
-1.1318 -1.71852 673.469 -0.231408 0.31028 180.057 2.60466 13 93 1 0 1
-1.12587 1.86775 673.469 -4.2647 -0.356566 182.045 2.59723 13 94 1 0 1
-0.9999 -1.8747 673.469 -1.22865 0.655894 179.848 2.60542 13 95 1 0 1
-1.07384 -2.50962 673.469 -3.75096 1.02103 179.916 2.60503 13 96 1 0 1
-1.66851 -0.663454 673.469 -3.32719 -0.0334167 181.232 2.60024 13 97 1 0 1
-1.88241 -0.785257 673.469 -4.22872 0.456107 175.049 2.62374 13 98 1 0 1
-0.743943 -1.29001 673.469 -1.89064 1.11248 180.252 2.60389 13 99 1 0 1
-0.710835 0.0625651 673.469 -1.13704 0.276966 181.098 2.60083 13 100 1 0 1
-2.29944 -0.190809 673.469 -3.58544 0.0984646 181.287 2.60002 13 101 1 0 1
-2.43159 -1.60005 673.469 -4.15065 0.935638 178.617 2.60987 13 102 1 0 1
-0.787759 -0.389214 673.469 -1.6417 0.3688 180.934 2.60141 13 103 1 0 1
0.965137 0.56426 673.469 -3.13953 0.347947 180.191 2.60406 13 104 1 0 1
-4.60972 -0.527644 673.469 -5.59193 0.573526 180.997 2.60089 13 105 1 0 1
-3.01353 1.84022 673.469 -8.11923 -0.855105 181.522 2.59863 13 106 1 0 1
-2.06557 -0.364878 673.469 -4.68382 -0.486656 182.066 2.59712 13 107 1 0 1
-0.517899 1.86484 673.469 -1.84001 -1.56055 180.019 2.60475 13 108 1 0 1
-2.39397 -0.572903 673.469 -5.88543 0.615466 180.951 2.60102 13 109 1 0 1
-2.7963 3.00942 673.469 -4.94665 -1.09667 179.962 2.60475 13 110 1 0 1
-2.13629 0.802511 673.469 -4.18733 -1.10537 181.162 2.60042 13 111 1 0 1
-1.81298 1.74989 673.469 -2.75256 -0.382105 179.96 2.60494 13 112 1 0 1
-0.250663 0.198701 673.469 -2.55489 0.0692197 182.723 2.59492 13 113 1 0 1
-2.8818 2.20145 673.469 -5.79139 -1.6669 181.315 2.59969 13 114 1 0 1
-1.07614 -0.26795 673.469 -2.53261 1.47387 182.435 2.59593 13 115 1 0 1
-2.01086 -0.628348 673.469 -1.31622 1.2912 179.163 2.60796 13 116 1 0 1
-1.77614 -0.979729 673.469 -3.56165 -0.0253457 180.008 2.60471 13 117 1 0 1
-0.496727 0.668162 673.469 -1.03126 -0.174746 179.58 2.60643 13 118 1 0 1
-0.688688 0.775267 673.469 -2.05761 0.518017 181.369 2.5998 13 119 1 0 1
-1.8828 -1.41994 673.469 -3.43393 0.410317 179.331 2.60724 13 120 1 0 1
-1.27145 2.21228 673.469 -4.25867 -0.192647 178.68 2.60963 13 121 1 0 1
1.08028 -2.21136 673.469 -3.97041 1.30089 180.257 2.60375 13 122 1 0 1
-1.26502 0.0605389 673.469 -4.02225 0.21115 180.05 2.60452 13 123 1 0 1
-3.89304 -0.853943 673.469 -4.91162 0.63439 178.074 2.61186 13 124 1 0 1
-0.142087 -0.122276 673.469 -1.83504 0.541112 181.332 2.59995 13 125 1 0 1
-1.28742 -1.21833 673.469 -4.30864 -0.0706799 179.894 2.60508 13 126 1 0 1
-2.37281 0.498395 673.469 -4.45441 0.148692 178.364 2.61081 13 127 1 0 1
-0.272812 -0.417768 673.469 -5.03519 0.416396 179.658 2.60588 13 128 1 0 1
-2.41043 0.317076 673.469 -6.57182 -0.721839 179.849 2.60498 13 129 1 0 1
-3.18636 2.10067 673.469 -3.46696 -0.933959 176.815 2.61684 13 130 1 0 1
-2.22137 0.722417 673.469 -4.9884 -0.282494 177.231 2.61509 13 131 1 0 1
0.0319263 -1.36476 673.469 -3.38912 0.306021 177.52 2.61412 13 132 1 0 1
-0.281084 1.97035 673.469 -1.47347 -1.18498 180.432 2.60324 13 133 1 0 1
-3.72407 -0.229909 673.469 -7.82376 0.545993 180.817 2.60124 13 134 1 0 1
-1.85002 0.476436 673.469 -1.69972 -0.182779 177.639 2.61376 13 135 1 0 1
-1.88327 0.350369 673.469 -3.27614 -0.345238 179.815 2.60545 13 136 1 0 1
-0.271461 1.04807 673.469 -3.163 -1.05487 181.492 2.59929 13 137 1 0 1
-0.882498 1.92304 673.469 -2.29585 -0.384561 179.296 2.60744 13 138 1 0 1
-1.28855 -1.42987 673.469 -3.55528 1.07991 178.745 2.60943 13 139 1 0 1
-2.87246 -1.87311 673.469 -4.30032 1.44012 180.412 2.60314 13 140 1 0 1
-0.276403 -0.743433 673.469 -2.77408 0.135643 180.839 2.60171 13 141 1 0 1
-0.965168 0.653291 673.469 -0.739444 0.103164 179.706 2.60596 13 142 1 0 1
-2.37955 1.60987 673.469 -4.18467 -0.0453788 178.716 2.6095 13 143 1 0 1
-3.94204 0.153958 673.469 -8.0971 0.00565311 181.663 2.59813 13 144 1 0 1
-2.55228 1.2144 673.469 -1.23861 -0.358736 181.118 2.60075 13 145 1 0 1
-3.34854 0.981474 673.469 -8.60685 -0.0876123 180.459 2.60243 13 146 1 0 1
-3.96203 -3.09358 673.469 -6.72162 -0.0867657 181.338 2.59951 13 147 1 0 1
-0.378476 2.06949 673.469 -3.08243 -1.55769 179.509 2.60658 13 148 1 0 1
-1.93263 -0.0999352 673.469 -2.70467 0.523504 180.045 2.60463 13 149 1 0 1
-1.74236 1.27221 673.469 -3.80184 -0.610362 179.704 2.60582 13 150 1 0 1
-1.9511 -0.420416 734.694 -3.13486 0.144651 178.298 2.84854 13 1 1 0 1
-1.47178 1.156 734.694 -3.34115 -0.240255 180.417 2.83988 13 2 1 0 1
-3.14219 -0.480448 734.694 -4.28536 1.32642 180.856 2.83802 13 3 1 0 1
-4.96777 -1.97343 734.694 -4.13681 1.23851 179.105 2.84511 13 4 1 0 1
-3.22603 -0.158567 734.694 -4.08264 -0.442847 180.509 2.83944 13 5 1 0 1
-3.89992 1.68031 734.694 -4.1807 -1.26503 182.102 2.83311 13 6 1 0 1
-2.56869 -0.332409 734.694 -2.34016 0.252434 181.122 2.83712 13 7 1 0 1
-3.50702 -1.10959 734.694 -3.95463 0.688642 182.153 2.83294 13 8 1 0 1
-1.42743 -0.92403 734.694 -2.14763 -0.435766 180.074 2.84133 13 9 1 0 1
-6.37266 -0.316205 734.694 -5.48775 0.231964 178.444 2.8477 13 10 1 0 1
-3.50586 -0.359764 734.694 -4.43621 1.17382 181.147 2.83685 13 11 1 0 1
-2.77854 0.355942 734.694 -5.36194 -0.26004 177.58 2.85131 13 12 1 0 1
-4.16137 -1.36409 734.694 -4.48629 0.241257 178.202 2.84882 13 13 1 0 1
-0.874179 -2.64628 734.694 -2.80498 1.421 180.403 2.83995 13 14 1 0 1
-4.23842 -3.42628 734.694 -6.19938 1.24074 180.533 2.83909 13 15 1 0 1
-2.74932 1.603 734.694 -2.06458 -0.652233 180.27 2.84054 13 16 1 0 1
-2.71319 1.64387 734.694 -4.06007 -1.15829 180.884 2.83793 13 17 1 0 1
-4.92507 1.69864 734.694 -4.28446 -0.89615 180.9 2.83785 13 18 1 0 1
-0.603976 -0.893139 734.694 0.0521726 -0.771912 179.667 2.84303 13 19 1 0 1
-5.34641 1.60007 734.694 -5.12777 -1.16765 179.653 2.84278 13 20 1 0 1
-2.62935 1.02956 734.694 -4.18459 -0.00261818 178.76 2.84654 13 21 1 0 1
-1.25645 -0.706364 734.694 -2.99385 -0.0886364 181.679 2.83488 13 22 1 0 1
-5.18609 -1.09264 734.694 -6.04867 1.02656 179.627 2.84277 13 23 1 0 1
-1.09233 0.308136 734.694 -3.18761 0.858875 177.686 2.85108 13 24 1 0 1
-1.10971 1.5106 734.694 -2.25139 -0.786478 180.606 2.83918 13 25 1 0 1
-2.82293 0.264036 734.694 -3.82317 -0.447823 180.458 2.83967 13 26 1 0 1
-3.55337 1.00967 734.694 -4.64121 -0.542274 183.56 2.82744 13 27 1 0 1
-3.59501 -0.275801 734.694 -4.08265 0.282011 181.617 2.83504 13 28 1 0 1
-1.9522 -0.806169 734.694 -2.96826 -1.56236 177.945 2.84999 13 29 1 0 1
-2.74288 -0.18553 734.694 -4.05669 -0.214093 181.134 2.83695 13 30 1 0 1
-3.62052 2.02114 734.694 -3.93282 -1.79188 178.95 2.84575 13 31 1 0 1
-2.82771 -2.29234 734.694 -3.31019 -0.16152 179.093 2.84525 13 32 1 0 1
-5.20345 0.738162 734.694 -5.18236 0.124478 181.467 2.83552 13 33 1 0 1
-6.34751 -0.532277 734.694 -5.94478 0.241242 181.024 2.83718 13 34 1 0 1
-6.67546 -0.418254 734.694 -5.08478 -0.936888 181.156 2.83675 13 35 1 0 1
-0.543996 0.726754 734.694 -0.927468 -0.912687 180.339 2.84029 13 36 1 0 1
-3.73742 1.20033 734.694 -5.0202 0.186272 181.818 2.83416 13 37 1 0 1
0.103255 -0.0622088 734.694 -3.43503 0.931095 179.486 2.84362 13 38 1 0 1
-2.31397 0.68426 734.694 -3.82149 -0.116423 177.21 2.85304 13 39 1 0 1
-0.126497 -1.53098 734.694 -0.949051 0.636812 177.35 2.85261 13 40 1 0 1
-3.84333 0.27521 734.694 -5.89093 -1.18052 179.902 2.84168 13 41 1 0 1
-0.501131 0.397121 734.694 -1.6653 -1.28478 182.796 2.83056 13 42 1 0 1
-4.28721 -0.243756 734.694 -5.25059 1.59055 179.743 2.84238 13 43 1 0 1
-1.57203 1.52592 734.694 -2.50756 -0.191596 178.146 2.84922 13 44 1 0 1
-2.99966 0.884184 734.694 -5.73301 -1.09849 178.565 2.84716 13 45 1 0 1
-4.06681 1.26177 734.694 -5.34119 0.015856 179.446 2.84361 13 46 1 0 1
0.0629244 -0.644123 734.694 0.586906 1.46336 180.564 2.83938 13 47 1 0 1
-1.92716 0.657305 734.694 -2.48757 -0.629021 182.37 2.8322 13 48 1 0 1
-1.74594 2.38733 734.694 -3.56632 -0.992387 178.752 2.84662 13 49 1 0 1
-5.65969 -2.38778 734.694 -4.85249 0.67177 181.858 2.83401 13 50 1 0 1
-1.07249 -0.160287 734.694 -1.34864 0.141681 178.93 2.84603 13 51 1 0 1
-1.48043 0.468973 734.694 -4.27081 0.00753252 181.751 2.8345 13 52 1 0 1
-3.61836 0.489487 734.694 -2.94233 0.492342 177.012 2.85395 13 53 1 0 1
-1.03421 0.570165 734.694 -2.65787 -0.601028 181.429 2.83588 13 54 1 0 1
-4.04872 -1.6389 734.694 -3.68117 1.13862 181.62 2.83505 13 55 1 0 1
-2.79031 -1.81044 734.694 -2.39424 0.462225 179.772 2.84254 13 56 1 0 1
-0.807003 -1.40872 734.694 -1.49804 1.79047 178.83 2.8464 13 57 1 0 1
0.569543 -2.03333 734.694 -0.213088 0.0358071 178.425 2.84813 13 58 1 0 1
-3.57593 1.17074 734.694 -4.00701 -0.533246 181.154 2.83687 13 59 1 0 1
-2.01892 0.841118 734.694 -4.23168 -0.452386 176.197 2.8573 13 60 1 0 1
-2.82801 -0.598023 734.694 -5.42842 0.19103 183.412 2.82792 13 61 1 0 1
0.0860459 0.959771 734.694 -0.504147 -1.90913 181.231 2.83671 13 62 1 0 1
-5.47661 1.14283 734.694 -6.78918 -0.349754 178.24 2.84836 13 63 1 0 1
-2.37744 0.558659 734.694 -3.41851 -0.622779 179.615 2.84311 13 64 1 0 1
-1.68096 0.718091 734.694 -1.67029 -0.657862 178.456 2.84797 13 65 1 0 1
0.789524 1.33599 734.694 -2.39948 -0.788235 175.315 2.86126 13 66 1 0 1
-3.19069 1.55037 734.694 -4.70713 -1.23387 179.813 2.84217 13 67 1 0 1
-5.227 1.00265 734.694 -4.12963 -0.747522 178.687 2.84684 13 68 1 0 1
-2.97267 -1.54656 734.694 -6.17828 1.00705 180.416 2.83957 13 69 1 0 1
-3.37348 1.05411 734.694 -3.83908 0.905504 181.825 2.83423 13 70 1 0 1
-2.3185 2.02644 734.694 -1.23845 -1.22827 183.269 2.82875 13 71 1 0 1
-4.66363 -1.59429 734.694 -4.79761 -0.359366 178.589 2.84719 13 72 1 0 1
-2.21306 -0.619871 734.694 -3.53041 0.540619 180.79 2.83836 13 73 1 0 1
-2.71155 -0.118242 734.694 -4.33617 -0.183621 181.369 2.836 13 74 1 0 1
-3.57143 -0.445522 734.694 -3.49237 0.47065 179.768 2.84248 13 75 1 0 1
-2.98025 0.0144564 734.694 -3.76672 -0.140907 177.695 2.85101 13 76 1 0 1
-2.40072 0.153247 734.694 -4.46555 -0.343217 180.748 2.83845 13 77 1 0 1
-3.12812 -0.724277 734.694 -1.54626 -0.117192 181.325 2.83635 13 78 1 0 1
-3.62089 0.560784 734.694 -1.20704 0.900444 179.306 2.84448 13 79 1 0 1
-1.55522 0.779899 734.694 -0.998592 -0.354653 180.315 2.8404 13 80 1 0 1
-4.17967 0.476679 734.694 -6.37257 0.0626157 182.867 2.8299 13 81 1 0 1
-3.18728 -0.892541 734.694 -5.45226 0.809397 181.23 2.83642 13 82 1 0 1
-1.39551 1.17251 734.694 -3.1724 -0.378368 179.589 2.84323 13 83 1 0 1
-5.16937 -0.0785986 734.694 -8.44001 0.173373 184.478 2.82344 13 84 1 0 1
-1.50539 0.702838 734.694 -3.03038 -0.728988 177.872 2.85032 13 85 1 0 1
-2.69993 1.4486 734.694 -3.92553 -0.790429 179.999 2.84151 13 86 1 0 1
-3.45831 0.192051 734.694 -5.11722 -0.150468 179.489 2.84346 13 87 1 0 1
-4.65558 -0.443097 734.694 -4.51925 0.466652 177.307 2.85256 13 88 1 0 1
-3.96103 -0.0174073 734.694 -2.46834 0.560942 181.002 2.83759 13 89 1 0 1
-2.89563 0.498149 734.694 -3.42232 1.21318 180.892 2.83795 13 90 1 0 1
-5.0642 -1.63089 734.694 -5.37438 -0.000304761 181.325 2.83606 13 91 1 0 1
-5.75518 0.482272 734.694 -4.80922 0.0860937 176.763 2.85483 13 92 1 0 1
-1.19564 -1.60342 734.694 -0.143293 0.36611 180.057 2.84145 13 93 1 0 1
-2.53958 1.73741 734.694 -4.12447 -0.417832 182.049 2.83334 13 94 1 0 1
-1.40355 -1.64115 734.694 -1.13776 0.714916 179.849 2.84228 13 95 1 0 1
-2.33104 -2.14852 734.694 -3.6222 1.09927 179.919 2.84185 13 96 1 0 1
-2.76632 -0.670937 734.694 -3.15825 -0.0108443 181.235 2.83662 13 97 1 0 1
-3.33097 -0.621556 734.694 -4.03693 0.479105 175.054 2.86227 13 98 1 0 1
-1.37384 -0.905501 734.694 -1.81039 1.14942 180.253 2.84061 13 99 1 0 1
-1.08449 0.155665 734.694 -1.06868 0.273278 181.098 2.83726 13 100 1 0 1
-3.47567 -0.15653 734.694 -3.36538 0.104344 181.291 2.83639 13 101 1 0 1
-3.81706 -1.27083 734.694 -3.91609 0.983529 178.622 2.84713 13 102 1 0 1
-1.3308 -0.262437 734.694 -1.56111 0.379807 180.935 2.8379 13 103 1 0 1
-0.109407 0.67904 734.694 -3.17194 0.327035 180.191 2.8408 13 104 1 0 1
-6.43408 -0.331001 734.694 -5.17199 0.588072 181.01 2.83733 13 105 1 0 1
-5.70169 1.54186 734.694 -7.78721 -0.912479 181.536 2.83487 13 106 1 0 1
-3.60742 -0.526137 734.694 -4.46678 -0.471529 182.071 2.83322 13 107 1 0 1
-1.13437 1.32447 734.694 -1.77747 -1.61414 180.019 2.84154 13 108 1 0 1
-4.3461 -0.361789 734.694 -5.62924 0.631281 180.959 2.83748 13 109 1 0 1
-4.43616 2.61987 734.694 -4.67315 -1.19127 179.968 2.84155 13 110 1 0 1
-3.51799 0.42508 734.694 -3.97205 -1.12615 181.166 2.83682 13 111 1 0 1
-2.72219 1.61016 734.694 -2.58099 -0.43855 179.963 2.84176 13 112 1 0 1
-1.09985 0.220717 734.694 -2.50302 0.0620667 182.724 2.83082 13 113 1 0 1
-4.79208 1.6271 734.694 -5.49909 -1.73177 181.323 2.83602 13 114 1 0 1
-1.90864 0.227264 734.694 -2.41813 1.47458 182.436 2.83192 13 115 1 0 1
-2.43295 -0.18437 734.694 -1.14882 1.30479 179.164 2.84505 13 116 1 0 1
-2.95958 -0.982745 734.694 -3.38247 0.0076275 180.012 2.84151 13 117 1 0 1
-0.840446 0.604888 734.694 -0.980771 -0.196085 179.58 2.84338 13 118 1 0 1
-1.37147 0.945378 734.694 -1.97905 0.488891 181.37 2.83615 13 119 1 0 1
-3.02601 -1.27202 734.694 -3.24889 0.455385 179.335 2.84427 13 120 1 0 1
-2.70813 2.13377 734.694 -4.10923 -0.265135 178.684 2.84687 13 121 1 0 1
-0.276358 -1.75774 734.694 -4.00085 1.36766 180.256 2.84045 13 122 1 0 1
-2.61069 0.131857 734.694 -3.87559 0.20792 180.053 2.8413 13 123 1 0 1
-5.5246 -0.631374 734.694 -4.55924 0.659113 178.083 2.8493 13 124 1 0 1
-0.757195 0.0607734 734.694 -1.80076 0.542154 181.333 2.83631 13 125 1 0 1
-2.73103 -1.23539 734.694 -4.15672 -0.0294798 179.898 2.8419 13 126 1 0 1
-3.86487 0.546495 734.694 -4.22061 0.131301 178.369 2.84815 13 127 1 0 1
-1.97789 -0.273754 734.694 -4.95024 0.427998 179.66 2.84278 13 128 1 0 1
-4.60715 0.0700061 734.694 -6.30678 -0.728375 179.859 2.8418 13 129 1 0 1
-4.34086 1.76591 734.694 -3.1872 -0.997799 176.82 2.85473 13 130 1 0 1
-3.90877 0.620895 734.694 -4.76012 -0.304727 177.238 2.85283 13 131 1 0 1
-1.13235 -1.25163 734.694 -3.34806 0.349375 177.521 2.85177 13 132 1 0 1
-0.775323 1.55779 734.694 -1.43339 -1.2444 180.432 2.8399 13 133 1 0 1
-6.31412 -0.0440764 734.694 -7.44278 0.550666 180.833 2.83772 13 134 1 0 1
-2.40962 0.410842 734.694 -1.54063 -0.197492 177.641 2.85137 13 135 1 0 1
-2.96984 0.231045 734.694 -3.09271 -0.355003 179.818 2.84231 13 136 1 0 1
-1.33042 0.686916 734.694 -3.10189 -1.08427 181.493 2.83559 13 137 1 0 1
-1.6518 1.78101 734.694 -2.20032 -0.446552 179.297 2.84448 13 138 1 0 1
-2.4846 -1.05252 734.694 -3.41352 1.12134 178.747 2.84665 13 139 1 0 1
-4.28875 -1.37464 734.694 -4.0288 1.49486 180.418 2.83979 13 140 1 0 1
-1.20803 -0.693356 734.694 -2.71765 0.159896 180.839 2.83823 13 141 1 0 1
-1.20364 0.684645 734.694 -0.657496 0.0807222 179.706 2.84287 13 142 1 0 1
-3.7765 1.58517 734.694 -3.95346 -0.0986787 178.721 2.84673 13 143 1 0 1
-6.60874 0.154982 734.694 -7.69484 0.000414669 181.681 2.83433 13 144 1 0 1
-2.93647 1.08644 734.694 -1.02959 -0.397635 181.119 2.83718 13 145 1 0 1
-6.21319 0.946208 734.694 -8.24481 -0.120093 180.476 2.83901 13 146 1 0 1
-6.17094 -3.10517 734.694 -6.33575 0.018155 181.352 2.83583 13 147 1 0 1
-1.42045 1.52742 734.694 -3.01455 -1.61796 179.509 2.84354 13 148 1 0 1
-2.82365 0.0783139 734.694 -2.52465 0.523875 180.048 2.84141 13 149 1 0 1
-3.00976 1.0574 734.694 -3.62235 -0.649451 179.707 2.84272 13 150 1 0 1
-2.99795 -0.368442 795.918 -2.94938 0.157782 178.302 3.08592 13 1 1 0 1
-2.58189 1.06803 795.918 -3.18742 -0.277712 180.42 3.07653 13 2 1 0 1
-4.54642 -0.0295345 795.918 -3.99313 1.33508 180.862 3.07452 13 3 1 0 1
-6.31215 -1.53961 795.918 -3.7122 1.2973 179.114 3.08221 13 4 1 0 1
-4.56349 -0.307581 795.918 -3.78713 -0.435009 180.515 3.07606 13 5 1 0 1
-5.24951 1.24622 795.918 -3.83053 -1.31483 182.11 3.0692 13 6 1 0 1
-3.32342 -0.245346 795.918 -2.1158 0.262205 181.125 3.07355 13 7 1 0 1
-4.78559 -0.87224 795.918 -3.63715 0.722363 182.16 3.06902 13 8 1 0 1
-2.1362 -1.06664 795.918 -2.01272 -0.402311 180.076 3.07811 13 9 1 0 1
-8.16577 -0.234966 795.918 -4.9427 0.241165 178.46 3.08501 13 10 1 0 1
-4.95387 0.0382647 795.918 -4.11417 1.17931 181.154 3.07326 13 11 1 0 1
-4.58366 0.264429 795.918 -5.08728 -0.270335 177.588 3.08892 13 12 1 0 1
-5.64279 -1.27358 795.918 -4.11914 0.285144 178.21 3.08623 13 13 1 0 1
-1.81084 -2.14985 795.918 -2.70315 1.50177 180.404 3.07661 13 14 1 0 1
-6.27751 -2.98676 795.918 -5.80061 1.3489 180.545 3.07568 13 15 1 0 1
-3.41227 1.37276 795.918 -1.83105 -0.702313 180.272 3.07725 13 16 1 0 1
-4.04676 1.24319 795.918 -3.80308 -1.20707 180.89 3.07443 13 17 1 0 1
-6.30579 1.38624 795.918 -3.85748 -0.948288 180.91 3.07434 13 18 1 0 1
-0.578531 -1.15059 795.918 0.0968448 -0.73764 179.667 3.07994 13 19 1 0 1
-7.01791 1.19377 795.918 -4.66104 -1.21458 179.665 3.07968 13 20 1 0 1
-4.02272 1.0228 795.918 -3.93469 -0.0368636 178.766 3.08376 13 21 1 0 1
-2.24494 -0.732148 795.918 -2.86013 -0.0642432 181.681 3.07112 13 22 1 0 1
-7.17244 -0.737173 795.918 -5.58237 1.05733 179.642 3.07967 13 23 1 0 1
-2.17197 0.601754 795.918 -3.06569 0.843795 177.689 3.08867 13 24 1 0 1
-1.85543 1.23588 795.918 -2.1388 -0.832783 180.607 3.07578 13 25 1 0 1
-4.0783 0.110885 795.918 -3.56142 -0.454151 180.464 3.07631 13 26 1 0 1
-5.04923 0.823385 795.918 -4.30938 -0.573705 183.568 3.06305 13 27 1 0 1
-4.91934 -0.17934 795.918 -3.75765 0.289737 181.624 3.07129 13 28 1 0 1
-2.94408 -1.3381 795.918 -2.78512 -1.52677 177.949 3.08749 13 29 1 0 1
-4.07304 -0.256699 795.918 -3.79722 -0.206622 181.139 3.07337 13 30 1 0 1
-4.9139 1.39772 795.918 -3.61182 -1.84905 178.956 3.0829 13 31 1 0 1
-3.91824 -2.33437 795.918 -3.05624 -0.0841801 179.097 3.08236 13 32 1 0 1
-6.87773 0.775869 795.918 -4.72172 0.0988402 181.48 3.07181 13 33 1 0 1
-8.26814 -0.447805 795.918 -5.38899 0.257827 181.042 3.07361 13 34 1 0 1
-8.30102 -0.731902 795.918 -4.5147 -0.917517 181.171 3.07315 13 35 1 0 1
-0.850548 0.413344 795.918 -0.874589 -0.931878 180.339 3.07699 13 36 1 0 1
-5.37276 1.25609 795.918 -4.67216 0.144592 181.827 3.07034 13 37 1 0 1
-1.06478 0.255147 795.918 -3.39875 0.927866 179.487 3.08059 13 38 1 0 1
-3.59896 0.64021 795.918 -3.60126 -0.138335 177.214 3.0908 13 39 1 0 1
-0.451104 -1.30283 795.918 -0.927512 0.683722 177.35 3.09033 13 40 1 0 1
-5.79031 -0.127354 795.918 -5.52688 -1.18308 179.913 3.07848 13 41 1 0 1
-1.05009 -0.0346396 795.918 -1.60568 -1.29097 182.797 3.06644 13 42 1 0 1
-6.01308 0.298382 795.918 -4.86161 1.58973 179.754 3.07925 13 43 1 0 1
-2.40998 1.45149 795.918 -2.35843 -0.241107 178.148 3.08665 13 44 1 0 1
-4.91847 0.503219 795.918 -5.436 -1.12167 178.575 3.08442 13 45 1 0 1
-5.82923 1.25997 795.918 -4.9681 -0.0263831 179.457 3.08058 13 46 1 0 1
0.260271 -0.145207 795.918 0.574635 1.47666 180.564 3.076 13 47 1 0 1
-2.73401 0.442785 795.918 -2.30886 -0.647755 182.372 3.06821 13 48 1 0 1
-2.93984 2.03446 795.918 -3.39026 -1.06618 178.755 3.08384 13 49 1 0 1
-7.2138 -2.14843 795.918 -4.36053 0.74882 181.87 3.07018 13 50 1 0 1
-1.51823 -0.110986 795.918 -1.25117 0.146212 178.931 3.08319 13 51 1 0 1
-2.89397 0.468831 795.918 -4.10373 -0.00837697 181.755 3.0707 13 52 1 0 1
-4.58532 0.656661 795.918 -2.63707 0.473418 177.017 3.09178 13 53 1 0 1
-1.91403 0.364478 795.918 -2.54542 -0.616861 181.431 3.07221 13 54 1 0 1
-5.23245 -1.24645 795.918 -3.32686 1.18757 181.627 3.0713 13 55 1 0 1
-3.56645 -1.643 795.918 -2.15399 0.520181 179.775 3.07942 13 56 1 0 1
-1.30734 -0.788861 795.918 -1.41854 1.82715 178.83 3.0836 13 57 1 0 1
0.489437 -2.00947 795.918 -0.252816 0.103136 178.425 3.08548 13 58 1 0 1
-4.87855 0.984185 795.918 -3.68512 -0.569704 181.161 3.07328 13 59 1 0 1
-3.45716 0.679426 795.918 -4.02891 -0.477406 176.202 3.09541 13 60 1 0 1
-4.59606 -0.530966 795.918 -5.14234 0.210368 183.42 3.06358 13 61 1 0 1
-0.0846429 0.31057 795.918 -0.504199 -1.93061 181.23 3.0731 13 62 1 0 1
-7.72848 1.01641 795.918 -6.29492 -0.385716 178.258 3.08572 13 63 1 0 1
-3.50723 0.343592 795.918 -3.19634 -0.63792 179.619 3.08003 13 64 1 0 1
-2.23 0.488725 795.918 -1.52355 -0.677969 178.457 3.0853 13 65 1 0 1
-0.054975 1.05362 795.918 -2.42655 -0.827335 175.314 3.0997 13 66 1 0 1
-4.74567 1.1222 795.918 -4.40725 -1.27878 179.82 3.07902 13 67 1 0 1
-6.56891 0.741291 795.918 -3.68664 -0.77665 178.697 3.08408 13 68 1 0 1
-5.02221 -1.19664 795.918 -5.87531 1.0533 180.426 3.0762 13 69 1 0 1
-4.61741 1.35242 795.918 -3.5337 0.864693 181.831 3.07042 13 70 1 0 1
-2.70074 1.60534 795.918 -1.04504 -1.2904 183.27 3.06447 13 71 1 0 1
-6.24156 -1.70816 795.918 -4.38838 -0.304334 178.599 3.08445 13 72 1 0 1
-3.37515 -0.433603 795.918 -3.31805 0.558408 180.794 3.07489 13 73 1 0 1
-4.13429 -0.179434 795.918 -4.07524 -0.178588 181.375 3.07233 13 74 1 0 1
-4.70998 -0.282994 795.918 -3.17944 0.48289 179.774 3.07936 13 75 1 0 1
-4.23431 -0.0340829 795.918 -3.49727 -0.140585 177.7 3.08859 13 76 1 0 1
-3.87608 0.036337 795.918 -4.22713 -0.346427 180.754 3.07499 13 77 1 0 1
-3.60789 -0.75964 795.918 -1.28945 -0.0920783 181.327 3.07271 13 78 1 0 1
-3.98486 0.864459 795.918 -0.920301 0.8766 179.308 3.08152 13 79 1 0 1
-1.8729 0.65526 795.918 -0.868622 -0.378808 180.316 3.0771 13 80 1 0 1
