#BLTrackFile example Gaussian beam in a uniform focusing channel
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-6.10792 33.4339 428.571 -23.2066 -5.59084 178.443 1.65757 13 110 1 0 1
-6.57815 31.4273 428.571 -22.5554 -5.91861 179.707 1.65481 13 111 1 0 1
-8.10525 31.3446 428.571 -21.2134 -5.11469 178.654 1.65769 13 112 1 0 1
-7.15316 29.3387 428.571 -20.9131 -4.98582 181.472 1.65131 13 113 1 0 1
-5.15891 33.4347 428.571 -24.0365 -6.24237 179.707 1.65435 13 114 1 0 1
-7.83757 27.0852 428.571 -21.1008 -3.76968 181.195 1.65195 13 115 1 0 1
-10.0798 26.9643 428.571 -20.0574 -3.89098 178.004 1.65961 13 116 1 0 1
-7.04977 28.3897 428.571 -21.8442 -5.14477 178.639 1.65755 13 117 1 0 1
-9.23281 30.087 428.571 -19.4556 -5.06184 178.454 1.65864 13 118 1 0 1
-8.10676 29.275 428.571 -20.5051 -4.46855 180.164 1.65442 13 119 1 0 1
-7.28091 27.4122 428.571 -21.7027 -4.78914 177.982 1.65915 13 120 1 0 1
-13.6992 26.0227 489.796 -19.2005 -10.2109 176.995 1.89903 13 1 1 0 1
-13.101 27.9663 489.796 -19.4282 -10.4769 179.093 1.89325 13 2 1 0 1
-13.2572 24.4188 489.796 -20.6846 -9.29686 179.484 1.89201 13 3 1 0 1
-14.8568 23.1597 489.796 -20.8997 -9.46321 177.682 1.89674 13 4 1 0 1
-13.5705 27.0364 489.796 -20.5047 -10.8281 179.06 1.89296 13 5 1 0 1
-14.0328 29.7771 489.796 -20.9195 -11.4187 180.589 1.88874 13 6 1 0 1
-15.2592 25.9645 489.796 -19.0117 -10.2685 179.844 1.89141 13 7 1 0 1
-14.0029 24.6903 489.796 -20.6458 -10.029 180.746 1.88863 13 8 1 0 1
-14.5716 26.3318 489.796 -18.4402 -10.9064 178.808 1.89422 13 9 1 0 1
-14.2336 26.0015 489.796 -22.2754 -10.1102 176.845 1.89847 13 10 1 0 1
-13.3671 24.7315 489.796 -20.9314 -9.43435 179.744 1.89124 13 11 1 0 1
-11.4809 27.2697 489.796 -21.1109 -10.4247 176.094 1.90088 13 12 1 0 1
-13.7357 25.0351 489.796 -20.8598 -10.2294 176.738 1.89922 13 13 1 0 1
-13.3007 22.319 489.796 -18.8448 -9.47409 179.194 1.8933 13 14 1 0 1
-11.7039 21.8476 489.796 -22.4602 -9.72721 178.977 1.89273 13 15 1 0 1
-15.7392 28.9161 489.796 -18.7604 -10.7848 178.98 1.89369 13 16 1 0 1
-13.1988 29.6148 489.796 -20.3781 -11.2614 179.429 1.89195 13 17 1 0 1
-14.6885 29.3204 489.796 -21.171 -11.0141 179.373 1.8919 13 18 1 0 1
-16.7027 26.8056 489.796 -16.4366 -11.1925 178.565 1.89535 13 19 1 0 1
-13.9162 29.5978 489.796 -21.8253 -11.1959 178.048 1.89519 13 20 1 0 1
-12.9115 27.5384 489.796 -20.2574 -10.1795 177.366 1.8977 13 21 1 0 1
-13.3945 26.071 489.796 -19.2111 -10.6562 180.371 1.88992 13 22 1 0 1
-12.6155 24.2463 489.796 -22.5142 -9.56428 178.059 1.89518 13 23 1 0 1
-12.9293 25.7304 489.796 -18.9548 -9.44057 176.451 1.90072 13 24 1 0 1
-14.1938 29.007 489.796 -18.4833 -10.9387 179.34 1.89279 13 25 1 0 1
-13.5745 27.4277 489.796 -20.1843 -10.7769 179.043 1.89311 13 26 1 0 1
-13.2236 28.2185 489.796 -21.3292 -10.9378 182.048 1.88496 13 27 1 0 1
-13.8978 25.9782 489.796 -20.7177 -10.2545 180.186 1.89003 13 28 1 0 1
-13.906 27.9497 489.796 -19.0266 -11.7764 176.565 1.9 13 29 1 0 1
-13.2339 26.7099 489.796 -20.4112 -10.6629 179.71 1.8913 13 30 1 0 1
-14.033 30.8155 489.796 -20.3399 -11.6723 177.46 1.89717 13 31 1 0 1
-14.1959 24.7261 489.796 -19.6511 -10.7702 177.716 1.89683 13 32 1 0 1
-13.7981 27.1068 489.796 -22.0155 -10.2487 179.91 1.89035 13 33 1 0 1
-13.7367 25.7971 489.796 -22.887 -10.2776 179.376 1.89145 13 34 1 0 1
-15.0896 27.4457 489.796 -22.3079 -11.3321 179.494 1.89117 13 35 1 0 1
-15.4134 28.4614 489.796 -17.2556 -11.1451 179.17 1.89353 13 36 1 0 1
-12.8395 27.447 489.796 -21.5155 -10.1565 180.324 1.88944 13 37 1 0 1
-11.6973 25.3093 489.796 -18.9867 -9.52774 178.26 1.89575 13 38 1 0 1
-13.0801 27.3767 489.796 -19.7376 -10.2393 175.851 1.90203 13 39 1 0 1
-15.0312 24.3519 489.796 -16.8907 -9.86492 176.272 1.90174 13 40 1 0 1
-11.7514 28.407 489.796 -22.0352 -11.3918 178.284 1.89445 13 41 1 0 1
-14.4727 28.6287 489.796 -18.049 -11.661 181.541 1.88704 13 42 1 0 1
-12.9145 24.2744 489.796 -21.6553 -8.95882 178.293 1.89492 13 43 1 0 1
-14.1964 28.2421 489.796 -18.5876 -10.2597 176.894 1.89948 13 44 1 0 1
-11.2214 28.8637 489.796 -21.5524 -11.1659 177.004 1.8981 13 45 1 0 1
-12.6115 27.7252 489.796 -21.6284 -10.1652 177.928 1.89574 13 46 1 0 1
-16.8445 24.0869 489.796 -15.9211 -9.19986 179.632 1.89292 13 47 1 0 1
-14.5806 28.0154 489.796 -19.0622 -11.0059 181.055 1.88813 13 48 1 0 1
-12.9935 30.0891 489.796 -19.5229 -10.9003 177.387 1.89775 13 49 1 0 1
-14.5921 23.5477 489.796 -21.9224 -10.1858 180.311 1.88934 13 50 1 0 1
-15.2899 26.264 489.796 -17.6093 -10.2254 177.773 1.89735 13 51 1 0 1
-11.9704 27.0149 489.796 -20.2883 -10.4156 180.365 1.88966 13 52 1 0 1
-15.2546 26.3828 489.796 -19.3841 -9.70573 175.705 1.90263 13 53 1 0 1
-13.6343 27.9037 489.796 -18.8592 -10.939 180.135 1.89059 13 54 1 0 1
-14.7665 23.6175 489.796 -20.5324 -9.66162 180.238 1.89003 13 55 1 0 1
-15.3459 24.3397 489.796 -18.9876 -10.1909 178.493 1.89503 13 56 1 0 1
-14.8853 22.938 489.796 -17.6527 -8.89318 177.749 1.8976 13 57 1 0 1
-15.4231 24.6999 489.796 -16.2121 -10.5383 177.374 1.89875 13 58 1 0 1
-13.9647 28.3625 489.796 -20.6048 -10.7742 179.701 1.89125 13 59 1 0 1
-12.2835 27.9732 489.796 -19.8836 -10.4628 174.811 1.90487 13 60 1 0 1
-11.657 25.8064 489.796 -21.7338 -10.4791 181.899 1.88528 13 61 1 0 1
-15.4479 29.9734 489.796 -16.8225 -12.0666 180.055 1.89114 13 62 1 0 1
-11.8393 28.1041 489.796 -23.031 -10.4322 176.569 1.89891 13 63 1 0 1
-13.7095 27.9299 489.796 -19.6617 -10.8504 178.239 1.89541 13 64 1 0 1
-15.3612 28.127 489.796 -17.9829 -10.8037 177.227 1.89865 13 65 1 0 1
-12.3927 28.8816 489.796 -17.598 -10.6648 174.121 1.90751 13 66 1 0 1
-12.7288 29.6386 489.796 -20.9167 -11.2771 178.302 1.89478 13 67 1 0 1
-15.0614 28.504 489.796 -20.9142 -10.8443 177.177 1.8979 13 68 1 0 1
-10.7111 23.8648 489.796 -22.0831 -9.6902 178.906 1.89305 13 69 1 0 1
-14.0321 26.3744 489.796 -20.4889 -9.53351 180.458 1.88949 13 70 1 0 1
-16.4666 30.0339 489.796 -18.27 -11.4222 182.007 1.88583 13 71 1 0 1
-13.7525 25.625 489.796 -21.2757 -10.8194 177.052 1.89812 13 72 1 0 1
-13.4646 25.3236 489.796 -19.8209 -10.0229 179.456 1.89224 13 73 1 0 1
-12.8634 26.7308 489.796 -20.6451 -10.6393 179.928 1.89066 13 74 1 0 1
-14.5762 25.5707 489.796 -20.0693 -10.0018 178.399 1.89499 13 75 1 0 1
-13.6979 26.7995 489.796 -19.9212 -10.3733 176.31 1.90067 13 76 1 0 1
-12.432 27.1884 489.796 -20.6012 -10.712 179.306 1.8923 13 77 1 0 1
-16.7111 26.0924 489.796 -18.5587 -10.6663 180.064 1.8909 13 78 1 0 1
-17.5163 25.9156 489.796 -18.2406 -9.46741 178.131 1.89632 13 79 1 0 1
-16.1335 27.7749 489.796 -17.5933 -10.6321 179.143 1.8936 13 80 1 0 1
-11.5406 26.9504 489.796 -22.803 -10.4162 181.253 1.8866 13 81 1 0 1
-11.8335 24.725 489.796 -21.6482 -9.83324 179.748 1.89095 13 82 1 0 1
-13.235 28.1654 489.796 -19.1963 -10.5528 178.277 1.89549 13 83 1 0 1
-9.84291 26.3032 489.796 -24.8632 -10.4729 182.69 1.88229 13 84 1 0 1
-13.4665 28.211 489.796 -18.9524 -10.8308 176.555 1.90021 13 85 1 0 1
-13.3337 28.9592 489.796 -20.1863 -10.9061 178.576 1.89434 13 86 1 0 1
-12.4105 26.9719 489.796 -21.2872 -10.4565 177.989 1.89564 13 87 1 0 1
-14.0603 25.5696 489.796 -20.9351 -9.85629 175.849 1.90171 13 88 1 0 1
-16.2112 25.8461 489.796 -19.4906 -9.93997 179.692 1.89173 13 89 1 0 1
-14.1507 25.4584 489.796 -19.9398 -9.27758 179.587 1.89197 13 90 1 0 1
-13.4394 25.1142 489.796 -22.1109 -10.6594 179.737 1.89071 13 91 1 0 1
-14.5489 26.9212 489.796 -21.4058 -10.0469 175.24 1.90322 13 92 1 0 1
-16.9288 24.6559 489.796 -16.7961 -10.2794 178.977 1.8943 13 93 1 0 1
-13.0116 28.7242 489.796 -20.4952 -10.6489 180.625 1.88889 13 94 1 0 1
-15.8319 24.1604 489.796 -17.6214 -9.95318 178.711 1.89485 13 95 1 0 1
-13.421 23.1916 489.796 -19.8459 -9.66554 178.599 1.89457 13 96 1 0 1
-14.3881 26.0016 489.796 -19.7204 -10.5523 179.877 1.89108 13 97 1 0 1
-13.5533 25.3823 489.796 -19.9793 -9.7408 173.685 1.90818 13 98 1 0 1
-14.9588 24.2594 489.796 -18.1844 -9.48778 179.095 1.89374 13 99 1 0 1
-15.6733 26.3812 489.796 -17.593 -10.1924 179.956 1.89151 13 100 1 0 1
-14.6968 26.3188 489.796 -20.0874 -10.3831 179.907 1.89092 13 101 1 0 1
-14.2026 24.1337 489.796 -20.3622 -9.57704 177.245 1.89809 13 102 1 0 1
-15.2477 25.8606 489.796 -18.0355 -10.1389 179.755 1.89193 13 103 1 0 1
-12.2184 26.7849 489.796 -18.8991 -10.0176 178.945 1.89387 13 104 1 0 1
-14.7809 25.5251 489.796 -22.3047 -9.94173 179.43 1.89155 13 105 1 0 1
-10.9217 29.1949 489.796 -24.2011 -11.0693 179.746 1.88991 13 106 1 0 1
-13.4385 26.7343 489.796 -21.0626 -10.9898 180.57 1.88881 13 107 1 0 1
-14.8057 29.9329 489.796 -18.0577 -11.6768 178.746 1.89436 13 108 1 0 1
-12.5285 25.4402 489.796 -22.0817 -9.90618 179.423 1.89165 13 109 1 0 1
-13.7752 30.5543 489.796 -21.2493 -11.1077 178.429 1.89437 13 110 1 0 1
-13.9627 28.4612 489.796 -20.5582 -11.4051 179.682 1.89121 13 111 1 0 1
-15.0574 28.6421 489.796 -19.1318 -10.5719 178.65 1.8945 13 112 1 0 1
-13.9043 26.7182 489.796 -18.8785 -10.4623 181.462 1.88721 13 113 1 0 1
-13.0641 30.3471 489.796 -22.1257 -11.7935 179.674 1.89068 13 114 1 0 1
-14.6538 24.8851 489.796 -19.0197 -9.17114 181.232 1.88795 13 115 1 0 1
-16.6372 24.7005 489.796 -17.8548 -9.19243 178.044 1.8967 13 116 1 0 1
-14.2314 25.6936 489.796 -19.834 -10.5034 178.639 1.89434 13 117 1 0 1
-15.5782 27.4078 489.796 -17.3136 -10.4709 178.439 1.89558 13 118 1 0 1
-14.7586 26.8181 489.796 -18.4185 -9.90717 180.172 1.89077 13 119 1 0 1
-14.4386 24.8373 489.796 -19.6848 -10.0983 177.995 1.89618 13 120 1 0 1
-19.8155 21.6629 551.02 -15.9651 -14.8572 176.987 2.13641 13 1 1 0 1
-19.225 23.5459 551.02 -16.198 -15.2412 179.072 2.12991 13 2 1 0 1
-19.7916 20.4282 551.02 -17.4262 -13.965 179.528 2.12852 13 3 1 0 1
-21.5158 19.087 551.02 -17.5515 -14.0427 177.742 2.13384 13 4 1 0 1
-20.0563 22.5008 551.02 -17.2276 -15.5599 179.057 2.12958 13 5 1 0 1
-20.5936 25.0573 551.02 -17.5753 -16.2791 180.572 2.12483 13 6 1 0 1
-21.1867 21.6412 551.02 -15.6137 -14.9886 179.84 2.12784 13 7 1 0 1
-20.4656 20.4727 551.02 -17.309 -14.7342 180.774 2.1247 13 8 1 0 1
-20.3505 21.7683 551.02 -15.1163 -15.6048 178.772 2.131 13 9 1 0 1
-21.4087 21.6736 551.02 -18.9706 -14.758 176.904 2.13578 13 10 1 0 1
-19.9736 20.697 551.02 -17.6574 -14.1192 179.789 2.12764 13 11 1 0 1
-18.3208 22.8105 551.02 -18.0306 -15.0878 176.099 2.13849 13 12 1 0 1
-20.4336 20.6693 551.02 -17.6082 -14.8392 176.765 2.13662 13 13 1 0 1
-19.2201 18.2748 551.02 -15.6082 -14.061 179.204 2.12996 13 14 1 0 1
-18.8829 17.7158 551.02 -19.3061 -14.2955 179.039 2.12932 13 15 1 0 1
-21.6062 24.3829 551.02 -15.3429 -15.5753 178.952 2.1304 13 16 1 0 1
-19.6319 24.9246 551.02 -17.1221 -16.0846 179.402 2.12845 13 17 1 0 1
-21.3742 24.7148 551.02 -17.7973 -15.8304 179.379 2.12839 13 18 1 0 1
-21.7788 22.1364 551.02 -12.9814 -15.8952 178.493 2.13227 13 19 1 0 1
-20.8893 24.9003 551.02 -18.5239 -15.9845 178.057 2.13208 13 20 1 0 1
-19.3874 23.1881 551.02 -17.0616 -14.8869 177.37 2.13491 13 21 1 0 1
-19.3946 21.626 551.02 -15.9401 -15.39 180.348 2.12616 13 22 1 0 1
-19.8407 20.1396 551.02 -19.307 -14.1898 178.127 2.13208 13 23 1 0 1
-18.991 21.6281 551.02 -15.7895 -14.0682 176.454 2.13831 13 24 1 0 1
-19.9735 24.4282 551.02 -15.1772 -15.7394 179.293 2.12939 13 25 1 0 1
-19.9518 22.907 551.02 -16.9108 -15.5211 179.034 2.12975 13 26 1 0 1
-19.8753 23.6999 551.02 -18.0182 -15.7896 182.05 2.12058 13 27 1 0 1
-20.4078 21.6662 551.02 -17.3966 -14.9862 180.206 2.12628 13 28 1 0 1
-19.9758 23.0284 551.02 -15.7813 -16.4613 176.51 2.1375 13 29 1 0 1
-19.667 22.2457 551.02 -17.1498 -15.4023 179.707 2.12772 13 30 1 0 1
-20.5191 25.9344 551.02 -17.0546 -16.4784 177.425 2.13431 13 31 1 0 1
-20.4336 20.1956 551.02 -16.3609 -15.3897 177.71 2.13394 13 32 1 0 1
-20.7599 22.7851 551.02 -18.6924 -15.0128 179.951 2.12664 13 33 1 0 1
-21.0177 21.4626 551.02 -19.5687 -14.9851 179.437 2.12789 13 34 1 0 1
-22.1514 22.7451 551.02 -18.89 -16.0892 179.523 2.12757 13 35 1 0 1
-20.7657 23.8118 551.02 -13.8756 -15.92 179.103 2.13022 13 36 1 0 1
-19.6274 23.1626 551.02 -18.2622 -14.9423 180.35 2.12562 13 37 1 0 1
-17.7192 21.2127 551.02 -15.8819 -14.1881 178.254 2.13272 13 38 1 0 1
-19.4336 22.9764 551.02 -16.5603 -14.8996 175.845 2.13978 13 39 1 0 1
-20.3587 20.1071 551.02 -13.5973 -14.4373 176.241 2.13946 13 40 1 0 1
-18.8142 23.6543 551.02 -18.8868 -16.145 178.279 2.13126 13 41 1 0 1
-20.0268 23.8542 551.02 -14.6877 -16.502 181.469 2.12292 13 42 1 0 1
-19.8321 20.3794 551.02 -18.4328 -13.5947 178.362 2.13179 13 43 1 0 1
-20.0989 23.8507 551.02 -15.3236 -14.9748 176.871 2.13691 13 44 1 0 1
-18.1792 24.1581 551.02 -18.4693 -15.9001 176.991 2.13537 13 45 1 0 1
-19.5389 23.3899 551.02 -18.4305 -14.8959 177.955 2.13271 13 46 1 0 1
-21.7105 20.1338 551.02 -12.4461 -13.8561 179.608 2.12954 13 47 1 0 1
-20.4908 23.4549 551.02 -15.6912 -15.8205 181.022 2.12415 13 48 1 0 1
-19.2151 25.4764 551.02 -16.3264 -15.6849 177.351 2.13497 13 49 1 0 1
-21.4957 19.2753 551.02 -18.5354 -14.8427 180.368 2.12551 13 50 1 0 1
-20.8113 21.9133 551.02 -14.2612 -14.8985 177.743 2.13452 13 51 1 0 1
-18.353 22.6459 551.02 -17.1122 -15.1835 180.356 2.12587 13 52 1 0 1
-21.4633 22.1707 551.02 -16.0564 -14.3346 175.723 2.14046 13 53 1 0 1
-19.5207 23.3476 551.02 -15.5772 -15.7248 180.094 2.12691 13 54 1 0 1
-21.2007 19.5211 551.02 -17.1496 -14.3207 180.282 2.12629 13 55 1 0 1
-21.3129 20.0259 551.02 -15.6078 -14.8222 178.496 2.1319 13 56 1 0 1
-20.4275 19.0638 551.02 -14.3378 -13.4665 177.76 2.1348 13 57 1 0 1
-20.4761 20.2424 551.02 -12.8771 -15.1447 177.314 2.1361 13 58 1 0 1
-20.4545 23.8509 551.02 -17.2863 -15.568 179.7 2.12766 13 59 1 0 1
-18.7388 23.4702 551.02 -16.779 -15.1125 174.796 2.14298 13 60 1 0 1
-18.4703 21.4527 551.02 -18.5407 -15.2489 181.915 2.12094 13 61 1 0 1
-20.6243 25.0211 551.02 -13.4272 -16.907 179.951 2.12753 13 62 1 0 1
-19.318 23.6472 551.02 -19.8961 -15.1385 176.609 2.13627 13 63 1 0 1
-19.9373 23.3645 551.02 -16.3973 -15.5882 178.218 2.13233 13 64 1 0 1
-21.0287 23.5554 551.02 -14.6334 -15.5192 177.185 2.13598 13 65 1 0 1
-18.0739 24.288 551.02 -14.5221 -15.3199 174.057 2.14594 13 66 1 0 1
-19.3959 24.9186 551.02 -17.7082 -16.071 178.282 2.13163 13 67 1 0 1
-21.7431 23.9152 551.02 -17.5548 -15.5754 177.189 2.13513 13 68 1 0 1
-17.7774 19.7328 551.02 -19.007 -14.3225 178.949 2.12968 13 69 1 0 1
-20.4526 22.3096 551.02 -17.1573 -14.2909 180.491 2.12568 13 70 1 0 1
-22.0537 25.3415 551.02 -14.7478 -16.3266 181.952 2.12156 13 71 1 0 1
-20.5806 21.0586 551.02 -18.0114 -15.453 177.07 2.13539 13 72 1 0 1
-19.7041 21.0802 551.02 -16.555 -14.7137 179.464 2.12877 13 73 1 0 1
-19.3721 22.2789 551.02 -17.4051 -15.3855 179.927 2.127 13 74 1 0 1
-20.9262 21.3128 551.02 -16.7363 -14.674 178.42 2.13186 13 75 1 0 1
-20.0892 22.3652 551.02 -16.689 -15.0267 176.31 2.13826 13 76 1 0 1
-18.9556 22.6966 551.02 -17.4037 -15.4559 179.299 2.12884 13 77 1 0 1
-22.4588 21.6376 551.02 -15.0526 -15.3934 180.049 2.12726 13 78 1 0 1
-23.213 21.8339 551.02 -14.7162 -14.1466 178.147 2.13336 13 79 1 0 1
-21.5925 23.3036 551.02 -14.1575 -15.3887 179.102 2.1303 13 80 1 0 1
-18.7409 22.5989 551.02 -19.6173 -15.2094 181.287 2.12243 13 81 1 0 1
-18.7026 20.5549 551.02 -18.4795 -14.5151 179.785 2.12732 13 82 1 0 1
-19.3084 23.7015 551.02 -15.9722 -15.3008 178.251 2.13243 13 83 1 0 1
-17.6921 21.9641 551.02 -21.7608 -15.284 182.747 2.11758 13 84 1 0 1
-19.5167 23.6153 551.02 -15.7423 -15.5314 176.519 2.13774 13 85 1 0 1
-19.7327 24.376 551.02 -16.9378 -15.6871 178.558 2.13113 13 86 1 0 1
-19.2211 22.542 551.02 -18.1062 -15.1611 178.002 2.1326 13 87 1 0 1
-20.8165 21.3126 551.02 -17.6749 -14.4632 175.888 2.13942 13 88 1 0 1
-22.2945 21.6323 551.02 -16.0198 -14.656 179.713 2.12819 13 89 1 0 1
-20.4167 21.4703 551.02 -16.621 -13.9825 179.62 2.12846 13 90 1 0 1
-20.4454 20.6608 551.02 -18.8158 -15.3494 179.772 2.12704 13 91 1 0 1
-21.4877 22.5781 551.02 -18.1148 -14.6812 175.284 2.14112 13 92 1 0 1
-22.1115 20.3195 551.02 -13.3146 -14.9302 178.942 2.13109 13 93 1 0 1
-19.4409 24.2716 551.02 -17.2337 -15.48 180.616 2.125 13 94 1 0 1
-21.3187 19.9331 551.02 -14.2176 -14.5841 178.697 2.13171 13 95 1 0 1
-19.7018 19.0662 551.02 -16.5987 -14.266 178.622 2.13139 13 96 1 0 1
-20.5658 21.5824 551.02 -16.3782 -15.273 179.874 2.12747 13 97 1 0 1
-20.0709 21.1243 551.02 -16.8033 -14.2836 173.707 2.1467 13 98 1 0 1
-20.6356 20.1977 551.02 -14.8332 -14.1361 179.097 2.13046 13 99 1 0 1
-21.111 22.0836 551.02 -14.1781 -14.9279 179.927 2.12795 13 100 1 0 1
-20.9938 21.9559 551.02 -16.718 -15.1172 179.916 2.12729 13 101 1 0 1
-20.7028 20.0081 551.02 -17.0749 -14.1751 177.284 2.13535 13 102 1 0 1
-20.8476 21.5803 551.02 -14.6511 -14.8526 179.735 2.12842 13 103 1 0 1
-18.179 22.5251 551.02 -15.7441 -14.7412 178.924 2.1306 13 104 1 0 1
-21.8483 21.3076 551.02 -18.9151 -14.6439 179.497 2.128 13 105 1 0 1
-18.6684 24.5791 551.02 -21.0683 -15.8935 179.779 2.12615 13 106 1 0 1
-20.0559 22.1766 551.02 -17.7635 -15.7515 180.572 2.12491 13 107 1 0 1
-20.4533 25.0842 551.02 -14.7194 -16.4853 178.673 2.13116 13 108 1 0 1
-19.5493 21.2351 551.02 -18.8617 -14.6038 179.469 2.12811 13 109 1 0 1
-20.5375 25.8898 551.02 -17.958 -15.9378 178.425 2.13116 13 110 1 0 1
-20.4375 23.734 551.02 -17.2391 -16.1965 179.663 2.12761 13 111 1 0 1
-21.0717 24.1764 551.02 -15.7671 -15.3464 178.632 2.13132 13 112 1 0 1
-19.747 22.3565 551.02 -15.5549 -15.2481 181.438 2.12312 13 113 1 0 1
-20.0825 25.4769 551.02 -18.8548 -16.6463 179.663 2.12702 13 114 1 0 1
-20.5425 20.9647 551.02 -15.6453 -13.9 181.254 2.12394 13 115 1 0 1
-22.2162 20.7185 551.02 -14.4021 -13.8303 178.057 2.13379 13 116 1 0 1
-20.4962 21.268 551.02 -16.5237 -15.1815 178.64 2.13113 13 117 1 0 1
-20.9723 22.9795 551.02 -13.9352 -15.197 178.395 2.13253 13 118 1 0 1
-20.4802 22.6189 551.02 -15.0594 -14.666 180.16 2.12711 13 119 1 0 1
-20.6742 20.5427 551.02 -16.3731 -14.7343 178.007 2.1332 13 120 1 0 1
-24.6217 15.8566 612.245 -11.6657 -18.526 176.977 2.37379 13 1 1 0 1
-24.054 17.6576 612.245 -11.8907 -19.0134 179.049 2.36656 13 2 1 0 1
-25.0164 15.0053 612.245 -13.0551 -17.6571 179.574 2.36502 13 3 1 0 1
-26.8209 13.5972 612.245 -13.0934 -17.6542 177.804 2.37093 13 4 1 0 1
-25.2256 16.5092 612.245 -12.8471 -19.298 179.061 2.3662 13 5 1 0 1
-25.8242 18.8523 612.245 -13.1137 -20.1299 180.563 2.36092 13 6 1 0 1
-25.7689 15.8718 612.245 -11.1494 -18.7157 179.823 2.36427 13 7 1 0 1
-25.6015 14.8223 612.245 -12.8585 -18.4481 180.805 2.36078 13 8 1 0 1
-24.8055 15.7571 612.245 -10.7445 -19.3068 178.727 2.36777 13 9 1 0 1
-27.2327 15.8991 612.245 -14.5237 -18.4349 176.98 2.37308 13 10 1 0 1
-25.2659 15.227 612.245 -13.2639 -17.8251 179.837 2.36404 13 11 1 0 1
-23.8889 16.8918 612.245 -13.8379 -18.7777 176.124 2.3761 13 12 1 0 1
-25.8054 14.8685 612.245 -13.2507 -18.4757 176.802 2.37402 13 13 1 0 1
-23.8444 12.8228 612.245 -11.3076 -17.6697 179.207 2.36662 13 14 1 0 1
-24.7755 12.1826 612.245 -14.9944 -17.8895 179.129 2.36591 13 15 1 0 1
-26.117 18.3722 612.245 -10.8702 -19.3687 178.91 2.36712 13 16 1 0 1
-24.7596 18.7507 612.245 -12.765 -19.9054 179.382 2.36494 13 17 1 0 1
-26.7097 18.628 612.245 -13.3038 -19.6486 179.391 2.36488 13 18 1 0 1
-25.4944 16.0153 612.245 -8.53492 -19.5958 178.393 2.36919 13 19 1 0 1
-26.5248 18.7195 612.245 -14.0898 -19.7807 178.081 2.36898 13 20 1 0 1
-24.5641 17.374 612.245 -12.7723 -18.6159 177.378 2.37212 13 21 1 0 1
-24.0952 15.735 612.245 -11.5941 -19.1241 180.322 2.3624 13 22 1 0 1
-25.7551 14.6038 612.245 -14.9448 -17.8462 178.218 2.36897 13 23 1 0 1
-23.7637 16.0798 612.245 -11.566 -17.7298 176.452 2.3759 13 24 1 0 1
-24.439 18.3715 612.245 -10.8199 -19.5391 179.235 2.36598 13 25 1 0 1
-25.0154 16.9256 612.245 -12.5421 -19.2715 179.029 2.36639 13 26 1 0 1
-25.2153 17.7117 612.245 -13.5724 -19.6318 182.061 2.3562 13 27 1 0 1
-25.5924 15.9078 612.245 -12.9622 -18.7262 180.23 2.36253 13 28 1 0 1
-24.7312 16.6452 612.245 -11.4808 -20.1509 176.459 2.375 13 29 1 0 1
-24.7937 16.3284 612.245 -12.7844 -19.1465 179.711 2.36413 13 30 1 0 1
-25.6771 19.558 612.245 -12.6777 -20.2861 177.397 2.37146 13 31 1 0 1
-25.3452 14.2355 612.245 -11.9943 -19.023 177.706 2.37104 13 32 1 0 1
-26.3873 17.0041 612.245 -14.2234 -18.7878 180.005 2.36293 13 33 1 0 1
-26.9577 15.6839 612.245 -15.084 -18.7082 179.521 2.36432 13 34 1 0 1
-27.8432 16.5858 612.245 -14.3236 -19.8471 179.569 2.36396 13 35 1 0 1
-24.7835 17.6913 612.245 -9.47892 -19.6906 179.015 2.36691 13 36 1 0 1
-25.1099 17.4146 612.245 -13.8733 -18.7371 180.387 2.3618 13 37 1 0 1
-22.4847 15.6749 612.245 -11.7105 -17.8728 178.246 2.36969 13 38 1 0 1
-24.4867 17.1146 612.245 -12.3083 -18.5877 175.843 2.37754 13 39 1 0 1
-24.3622 14.4336 612.245 -9.30343 -18.0373 176.189 2.37717 13 40 1 0 1
-24.5925 17.4324 612.245 -14.5973 -19.9035 178.301 2.36806 13 41 1 0 1
-24.2653 17.6082 612.245 -10.2809 -20.3221 181.384 2.3588 13 42 1 0 1
-25.439 15.0525 612.245 -14.0757 -17.266 178.442 2.36865 13 43 1 0 1
-24.684 17.9879 612.245 -11.0127 -18.7099 176.836 2.37435 13 44 1 0 1
-23.8687 17.9777 612.245 -14.2604 -19.6477 177.004 2.37263 13 45 1 0 1
-25.1633 17.5884 612.245 -14.1017 -18.6476 177.997 2.36967 13 46 1 0 1
-25.2177 14.7517 612.245 -7.98667 -17.5295 179.54 2.36615 13 47 1 0 1
-25.0734 17.4275 612.245 -11.2489 -19.6262 180.979 2.36016 13 48 1 0 1
-24.1418 19.3737 612.245 -12.0568 -19.4799 177.317 2.37218 13 49 1 0 1
-27.046 13.5837 612.245 -14.0043 -18.5113 180.437 2.36168 13 50 1 0 1
-24.9969 16.1132 612.245 -9.89013 -18.5871 177.692 2.37169 13 51 1 0 1
-23.4629 16.8193 612.245 -12.831 -18.9558 180.354 2.36208 13 52 1 0 1
-26.3196 16.5064 612.245 -11.6653 -17.9982 175.733 2.37829 13 53 1 0 1
